,Nombre,diagnostico,Id_Estado_Activo,time,machine
1352,S1-Ventilador M08,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S1-M08
1353,S1-Ventilador M09,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S1-M09
1354,S2-Ventilador Extracción M01,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S2-M01
1355,S2-Ventilador M02,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S2-M02
1356,S2-Ventilador M03,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S2-M03
1357,S2-Ventilador M05,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S2-M05
1358,S2-Ventilador M06,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S2-M06
1359,S2-Ventilador M08,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S2-M08
1360,S2-Ventilador M09,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S2-M09
1361,S3-Ventilador Extracción M01,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S3-M01
1362,S3-Ventilador M02,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S3-M02
1363,S3-Ventilador M03,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S3-M03
1364,S3-Ventilador M05,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S3-M05
1365,S3-Ventilador M06,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S3-M06
486,S4-Ventilador Extracción 63 M1,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S4-63-M1
708,S3-Ventilador M23,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S3-M23
658,S3-Ventilador M14,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S3-M14
576,S2-Ventilador Extracción M37,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.   ,1.0,2020-10-01,S2-M37
1016,S4-Ventilador 78 M1,Motor: Activo en buen estado.   Ventilador: Activo en buen estado. ,1.0,2020-10-01,S4-78-M1
155,S2-Ventilador M38,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos,2.0,2020-10-01,S2-M38
699,S3-Ventilador M21,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S3-M21
1290,S6-Ventilador 73 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01,S6-73-M1
20,S2-Ventilador M12,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S2-M12
1047,S4-Ventilador 77 M2,Motor: Activo en buen estado.  Ventilador: Se mantienen los niveles de vibración por encima de la normalidad.,1.0,2020-10-01,S4-77-M2
1295,S6-Ventilador 79 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01,S6-79-M1
641,S3-Ventilador M11,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01,S3-M11
1246,S6-Ventilador Extracción 60 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01,S6-60-M1
472,S3-Ventilador Extracción M19,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S3-M19
1300,S6-Ventilador 78 M2, Motor: Activo en buen estado.   Ventilador: Degradación incipiente del rodamiento lado polea.,2.0,2020-10-01,S6-78-M2
495,S4-Ventilador Extracción 62 M1,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S4-62-M1
1022,S4-Ventilador 74 M1,Motor: Activo en buen estado.  Ventilador: El comportamiento se mantiene estable respecto a anteriores inspecciones. ,1.0,2020-10-01,S4-74-M1
1305,S6-Ventilador Extracción 63 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01,S6-63-M1
13,S2-Ventilador M11,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S2-M11
366,S1-Ventilador M23,Motor: Activo en buen estado.  Ventilador: Degradación mecánica de los rodamientos,2.0,2020-10-01,S1-M23
682,S3-Ventilador M18,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S3-M18
1310,S6-Ventilador 71 M2,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01,S6-71-M2
168,S2-Ventilador M39,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S2-M39
1366,S3-Ventilador M08,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S3-M08
674,S3-Ventilador M17,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S3-M17
1316,S6-Ventilador 69 M2,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01,S6-69-M2
1030,S4-Ventilador 74 M2,Motor: Activo en buen estado.  Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.,1.0,2020-10-01,S4-74-M2
666,S3-Ventilador M15,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S3-M15
1321,S6-Ventilador 76 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01,S6-76-M1
374,S2-Ventilador M41,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S2-M41
691,S3-Ventilador M20,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S3-M20
521,S5-Ventilador Extracción 62 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01,S5-62-M1
1061,S4-Ventilador 76 M2,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de una posible degradación incipiente de ambos rodamientos.,2.0,2020-10-01,S4-76-M2
241,S1-Ventilador M32,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S1-M32
891,S5-Ventilador 68 M2, Motor: Activo en buen estado.   Ventilador: Degradación incipiente de los rodamientos.,2.0,2020-10-01,S5-68-M2
400,S3-Ventilador M35,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S3-M35
886,S5-Ventilador 75 M2,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01,S5-75-M2
1136,S4-Ventilador 79 M2,Motor: Activo en buen estado.  Ventilador: Se mantienen las componentes posiblemente asociadas a una degradación de rodamientos. Existe un aumento de las amplitudes especialmente en el lado opuesto a polea.,2.0,2020-10-01,S4-79-M2
880,S5-Ventilador 76 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01,S5-76-M1
250,S1-Ventilador M33,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S1-M33
1141,S4-Ventilador 69 M1,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S4-69-M1
104,S2-Ventilador M29,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S2-M29
875,S5-Ventilador 68 M1, Motor: Activo en buen estado.   Ventilador: Activo en buen estado. ,1.0,2020-10-01,S5-68-M1
1146,S4-Ventilador 70 M1,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S4-70-M1
870,S5-Ventilador 67 M2, Motor: Activo en buen estado.   Ventilador: Activo en buen estado. ,1.0,2020-10-01,S5-67-M2
962,S5-Ventilador 72 M1, Motor: Activo en buen estado.   Ventilador: Degradación incipiente de los rodamientos.   ,2.0,2020-10-01,S5-72-M1
1081,S4-Ventilador 69 M2,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S4-69-M2
1151,S5-Ventilador 77 M2,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01,S5-77-M2
865,S5-Ventilador 67 M1, Motor: Activo en buen estado.   Ventilador: Activo en buen estado. ,1.0,2020-10-01,S5-67-M1
97,S2-Ventilador M27,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S2-M27
543,S3-Ventilador M32,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S3-M32
259,S1-Ventilador M35,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos de la cañonera.,2.0,2020-10-01,S1-M35
1156,S4-Ventilador 77 M1,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S4-77-M1
860,S5-Ventilador 76 M2,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01,S5-76-M2
199,S1-Ventilador M26,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S1-M26
853,S5-Ventilador 77 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01,S5-77-M1
1129,S4-Ventilador 68 M2,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S4-68-M2
970,S5-Ventilador 71 M1, Motor: Activo en buen estado.   Ventilador: Se mantienen los síntomas de una posible degradación incipiente de rodamientos. No se detectan cambios significativos.,2.0,2020-10-01,S5-71-M1
898,S5-Ventilador 69 M1, Motor: Activo en buen estado.   Ventilador: Activo en buen estado. ,1.0,2020-10-01,S5-69-M1
1124,S4-Ventilador 68 M1,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S4-68-M1
948,S5-Ventilador 74 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01,S5-74-M1
560,S3-Ventilador M30,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S3-M30
1096,S5-Ventilador 78 M2,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01,S5-78-M2
943,S5-Ventilador 71 M2,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01,S5-71-M2
410,S3-Ventilador M36,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de degradación mecánica incipiente en la cañonera. Sin cambios significativos.,2.0,2020-10-01,S3-M36
209,S1-Ventilador M27,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S1-M27
1102,S4-Ventilador 66 M1,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S4-66-M1
219,S1-Ventilador M29,Motor: Activo en buen estado.  Ventilador: Se detectan síntomas de una degradación de rodamientos.,2.0,2020-10-01,S1-M29
937,S5-Ventilador 73 M1, Conjunto: Niveles de vibración por encima de la normalidad posiblemente asociado a una amplificación estructural.   ,3.0,2020-10-01,S5-73-M1
929,S5-Ventilador 74 M2,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01,S5-74-M2
953,S5-Ventilador 72 M2,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01,S5-72-M2
923,S5-Ventilador 70 M2, Motor: Activo en buen estado.   Ventilador: Degradación mecánica de los rodamientos.,2.0,2020-10-01,S5-70-M2
1109,S4-Ventilador 66 M2,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S4-66-M2
121,S2-Ventilador M32,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S2-M32
230,S1-Ventilador M30,Motor: Activo en buen estado.  Ventilador: Se detectan síntomas de una posible degradación mecánica de los rodamientos de la cañonera.,2.0,2020-10-01,S1-M30
1114,S4-Ventilador 67 M1,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S4-67-M1
915,S5-Ventilador 70 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01,S5-70-M1
910,S5-Ventilador 75 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01,S5-75-M1
1119,S4-Ventilador 67 M2,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S4-67-M2
438,S3-Ventilador M41,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S3-M41
114,S2-Ventilador M30,Motor: Activo en buen estado.  Ventilador: Se detectan síntomas de una posible degradación de rodamientos y/o condiciones desfavorables de engrase.,2.0,2020-10-01,S2-M30
552,S2-Ventilador M42,Motor: Se detecta un cambio en el comportamiento puediendo estar asociado a una degradación de rodamientos. No se descarta la existencia de holguras en el lado polea.  Ventilador: Activo en buen estado.,3.0,2020-10-01,S2-M42
904,S5-Ventilador 69 M2, Motor: Activo en buen estado.   Ventilador: Degradación incipiente del rodamiento lado ventilador.,2.0,2020-10-01,S5-69-M2
1086,S5-Ventilador 79 M2,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01,S5-79-M2
1162,S5-Ventilador 78 M1, Motor: Activo en buen estado.   Ventilador: Se detectan síntomas de una posible degradación incipiente de rodamientos.,2.0,2020-10-01,S5-78-M1
270,S1-Ventilador M36,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S1-M36
848,S5-Ventilador 66 M2, Motor: Activo en buen estado.   Ventilador: Activo en buen estado. ,1.0,2020-10-01,S5-66-M2
1208,S6-Ventilador 79 M2,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01,S6-79-M2
64,S2-Ventilador M21,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S2-M21
791,S1-Ventilador M17,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S1-M17
189,S1-Ventilador M24,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S1-M24
1215,S6-Ventilador 77 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01,S6-77-M1
1066,S4-Ventilador 79 M1,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S4-79-M1
1220,S6-Ventilador 70 M2, Motor: Activo en buen estado.   Ventilador: Degradación incipiente del rodamiento lado polea.,2.0,2020-10-01,S6-70-M2
307,S1-Ventilador M42,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S1-M42
455,S3-Ventilador Extracción M40,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S3-M40
1091,S5-Ventilador 79 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01,S5-79-M1
390,S3-Ventilador M33,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S3-M33
1225,S6-Ventilador 68 M2,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S6-68-M2
56,S2-Ventilador M20,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S2-M20
776,S1-Ventilador M20,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos.,2.0,2020-10-01,S1-M20
1230,S6-Ventilador 74 M2,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01,S6-74-M2
569,S3-Ventilador M27,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S3-M27
315,S1-Ventilador Extracción M40,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S1-M40
148,S2-Ventilador M36,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S2-M36
1236,S6-Ventilador 74 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01,S6-74-M1
49,S2-Ventilador M18,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S2-M18
759,S1-Ventilador M18,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S1-M18
1241,S6-Ventilador 76 M2, Conjunto: Posible resonancia a causa de una debilidad estructural.,2.0,2020-10-01,S6-76-M2
430,S3-Ventilador M39,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S3-M39
298,S1-Ventilador M41,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S1-M41
987,S4-Ventilador 78 M2,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S4-78-M2
1203,S6-Ventilador Extracción 61 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01,S6-61-M1
1071,S5-Ventilador 66 M1, Motor: Activo en buen estado.   Ventilador: Activo en buen estado. ,1.0,2020-10-01,S5-66-M1
843,S5-Ventilador 73 M2,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01,S5-73-M2
1168,S6-Ventilador 73 M2,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01,S6-73-M2
90,S2-Ventilador M26,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S2-M26
838,S1-Ventilador M12,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S1-M12
1173,S6-Ventilador 70 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01,S6-70-M1
140,S2-Ventilador M35,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S2-M35
279,S1-Ventilador M38,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S1-M38
1178,S6-Ventilador 71 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01,S6-71-M1
830,S1-Ventilador M14,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S1-M14
446,S3-Ventilador M42,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2020-10-01,S3-M42
535,S5-Ventilador Extracción 60 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01,S5-60-M1
513,S5-Ventilador Extracción 63 M1,Motor: Activo en buen estado.                             Ventilador: Activo en buen estado.,1.0,2020-10-01,S5-63-M1
