machine,point,time,num_peaks,a_range,b_range,c_range,d_range,e_range,f_range,g_range,h_range,i_range,j_range
S1-M40,M-LA-H,2020-02-11 09:53:21.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1-M40,M-LA-H,2020-04-28 10:38:42.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1-M40,M-LA-H,2020-07-09 08:58:59.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1-M40,M-LA-H,2021-04-06 16:45:17.011,1.0,0.09753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M11,M-LOA-H,2019-11-26 17:16:37.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M11,M-LOA-H,2019-07-16 11:59:00.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M11,M-LOA-H,2020-10-14 08:19:17.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M11,M-LOA-H,2020-02-11 12:19:28.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M11,M-LOA-H,2020-04-28 16:38:42.814,1.0,0.0,0.0,0.15828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M11,M-LOA-H,2020-07-09 10:42:06.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M11,M-LOA-H,2021-04-06 10:53:36.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1-M40,M-LA-V,2019-07-16 10:57:10.666,3.0,0.18451,0.0,0.0927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1-M40,M-LA-V,2020-10-14 11:59:27.845,2.0,0.0,0.0,0.27054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1-M40,M-LA-V,2020-02-11 09:53:34.474,2.0,0.11951,0.0,0.1163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1-M40,M-LA-V,2020-04-28 10:38:52.324,1.0,0.0,0.0,0.08688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1-M40,M-LA-V,2020-07-09 08:59:09.012,2.0,0.16968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1-M40,M-LA-V,2021-04-06 16:45:42.350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M11,M-LOA-V,2019-11-26 17:16:50.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M11,M-LOA-V,2019-07-16 11:59:11.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M11,M-LOA-V,2020-10-14 08:19:26.845,1.0,0.08697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M11,M-LOA-V,2020-02-11 12:19:39.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M11,M-LOA-V,2020-04-28 16:38:53.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M11,M-LOA-V,2020-07-09 10:42:16.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M11,M-LOA-V,2021-04-06 10:53:46.943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1-M40,M-LOA-H,2019-07-16 10:56:35.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1-M40,M-LOA-H,2020-10-14 11:58:57.503,1.0,0.09264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1-M40,M-LOA-H,2020-02-11 09:52:57.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1-M40,M-LOA-H,2020-04-28 10:38:18.485,1.0,0.11542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1-M40,M-LOA-H,2020-07-09 08:58:40.014,1.0,0.14134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1-M40,M-LOA-H,2021-04-06 16:44:55.311,2.0,0.24906999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M11,V-LA-H,2019-11-26 17:17:44.601,13.0,0.0,0.0,0.10437,0.6502000000000001,0.28521,0.8822,0.33696,0.0,0.0,0.0
S3-M11,V-LA-H,2019-07-16 12:00:01.818,9.0,0.0,0.0,0.15089,0.37664,0.0,0.5596300000000001,0.5581699999999999,0.0,0.0,0.0
S3-M11,V-LA-H,2020-10-14 08:20:09.305,4.0,0.0,0.0,0.09956,0.0,0.0,0.29745,0.11406,0.0,0.0,0.0
S3-M11,V-LA-H,2020-02-11 12:20:21.567,6.0,0.0,0.0,0.0,0.37017,0.0,0.33050999999999997,0.1079,0.0,0.0,0.0
S3-M11,V-LA-H,2020-04-28 16:39:35.114,9.0,0.0,0.0,0.09271,0.37647,0.0,0.51037,0.1238,0.0,0.0,0.0
S3-M11,V-LA-H,2020-07-09 10:43:02.994,6.0,0.0,0.26166,0.0,0.13741,0.0,0.21544000000000002,0.13538,0.0,0.0,0.0
S3-M11,V-LA-H,2021-04-06 10:54:53.794,9.0,0.08779,0.0,0.08183,0.33393,0.0,0.56323,0.30078,0.0,0.0,0.0
S1-M40,M-LOA-V,2019-07-16 10:56:46.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1-M40,M-LOA-V,2020-10-14 11:59:07.627,2.0,0.0,0.0,0.21323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1-M40,M-LOA-V,2020-02-11 09:53:09.144,2.0,0.10175,0.0,0.10913,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1-M40,M-LOA-V,2020-04-28 10:38:30.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1-M40,M-LOA-V,2020-07-09 08:58:50.594,1.0,0.08882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1-M40,M-LOA-V,2021-04-06 16:45:05.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M11,V-LA-V,2019-11-26 17:17:58.791,8.0,0.0,0.19782,0.0,0.80064,0.11387,0.39946,0.27123,0.0,0.0,0.0
S3-M11,V-LA-V,2019-07-16 12:00:15.584,10.0,0.0,0.47667,0.0,1.0466,0.31798000000000004,0.38251,0.0,0.0,0.0,0.0
S3-M11,V-LA-V,2020-10-14 08:20:18.674,6.0,0.0,0.08585,0.0,0.17896,0.0,0.46537,0.10904,0.0,0.0,0.0
S3-M11,V-LA-V,2020-02-11 12:20:32.024,7.0,0.0,0.14363,0.0,1.1944199999999998,0.1557,0.08044,0.0,0.0,0.0,0.0
S3-M11,V-LA-V,2020-04-28 16:39:45.953,10.0,0.0,0.09871,0.08241,0.49536,0.19055,0.35323,0.15569,0.0,0.0,0.0
S3-M11,V-LA-V,2020-07-09 10:43:14.554,12.0,0.08428,0.0,0.0,0.7359000000000001,0.64417,0.16765,0.19014999999999999,0.0,0.0,0.0
S3-M11,V-LA-V,2021-04-06 10:55:04.184,7.0,0.0,0.0,0.0,0.38095,0.2373,0.13413,0.27326,0.0,0.0,0.0
S1-M40,V-LA-H,2019-07-16 10:57:47.786,6.0,0.0,0.0,0.0,0.0,0.0,0.10253,0.0,0.38126,0.0,0.1895
S1-M40,V-LA-H,2020-10-14 11:59:52.807,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08162,0.17507,0.08428,0.0
S1-M40,V-LA-H,2020-02-11 09:53:57.703,4.0,0.09821,0.0,0.0,0.0,0.11214,0.09595,0.0,0.11431,0.0,0.0
S1-M40,V-LA-H,2020-04-28 10:39:19.444,5.0,0.0,0.0,0.0,0.0,0.0,0.10417,0.17713,0.18313000000000001,0.0,0.0
S1-M40,V-LA-H,2020-07-09 08:59:37.223,14.0,0.11441,0.0,0.0,0.0,0.0,0.0,0.0,0.5551699999999999,0.5858099999999999,0.42554000000000003
S1-M40,V-LA-H,2021-04-06 16:46:07.631,7.0,0.20257999999999998,0.0,0.0,0.08924,0.0,0.11465,0.1692,0.09204,0.14168,0.0
S3-M11,V-LOA-A,2019-11-26 17:18:37.587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M11,V-LOA-A,2019-07-16 12:00:58.335,6.0,0.0,0.0,0.0,0.22311,0.0,0.5438299999999999,0.11459,0.0,0.0,0.0
S3-M11,V-LOA-A,2020-10-14 08:20:58.115,1.0,0.0,0.0,0.0,0.0,0.09941,0.0,0.0,0.0,0.0,0.0
S3-M11,V-LOA-A,2020-02-11 12:21:08.940,3.0,0.0,0.0,0.0,0.08826,0.0,0.19177,0.0,0.0,0.0,0.0
S3-M11,V-LOA-A,2020-04-28 16:40:23.494,3.0,0.0,0.0,0.0,0.0,0.0,0.34909,0.0,0.0,0.0,0.0
S3-M11,V-LOA-A,2020-07-09 10:43:44.484,3.0,0.0,0.0,0.0,0.08161,0.0,0.2263,0.0,0.0,0.0,0.0
S3-M11,V-LOA-A,2021-04-06 10:55:53.453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1-M40,V-LA-V,2019-07-16 10:58:01.336,2.0,0.0,0.0,0.0,0.0,0.10826,0.08807,0.0,0.0,0.0,0.0
S1-M40,V-LA-V,2020-10-14 12:00:03.393,1.0,0.0,0.0,0.0,0.0,0.10192,0.0,0.0,0.0,0.0,0.0
S1-M40,V-LA-V,2020-02-11 09:54:11.547,3.0,0.0,0.0,0.0,0.27484,0.0,0.0,0.0,0.0,0.0,0.0
S1-M40,V-LA-V,2020-04-28 10:39:29.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1-M40,V-LA-V,2020-07-09 08:59:45.704,5.0,0.0,0.0,0.0,0.0,0.08811,0.08551,0.0,0.21599000000000002,0.08031,0.0
S1-M40,V-LA-V,2021-04-06 16:46:18.511,9.0,0.0,0.0,0.0,0.12519,0.0,0.08463,0.10666,0.2151,0.35707999999999995,0.09515
S3-M11,V-LOA-H,2019-11-26 17:18:11.558,14.0,0.0,0.12991,0.20259,0.5826399999999999,0.25261,0.81815,0.17471,0.0,0.0,0.0
S3-M11,V-LOA-H,2019-07-16 12:00:29.315,15.0,0.0,0.17168,0.29134,0.89398,0.40192,0.6336200000000001,0.33355,0.0,0.0,0.0
S3-M11,V-LOA-H,2020-10-14 08:20:32.013,5.0,0.0,0.0,0.0,0.0944,0.0,0.34023000000000003,0.09081,0.0,0.0,0.0
S3-M11,V-LOA-H,2020-02-11 12:20:46.204,17.0,0.0,0.26122,0.32494,0.9669300000000001,0.67826,0.38153,0.28815,0.0,0.0,0.0
S3-M11,V-LOA-H,2020-04-28 16:39:58.294,11.0,0.0,0.12962,0.13096,0.2017,0.32208,0.3651,0.08867,0.0,0.0,0.0
S3-M11,V-LOA-H,2020-07-09 10:43:24.394,11.0,0.10346,0.34874,0.16715000000000002,0.62102,0.64276,0.0,0.0,0.0,0.0,0.0
